,hotel,commentaire,note
482,Ibis Budget Paris Porte de Montmartre, hôtel très mal placé impression dormir périphérique cadre moyen environnement très sale très bruyant accueil déplorable hôtes hôtesses adressent quasiment parole sûrement regard chambre douche propres fenêtre donnant lextérieur fermait car très mauvais état lendemain matin presque mises dehors femmes ménages voulaient nettoyer petit déjeuner correct globalement très décevant surtout compte tenu prix nest donné prestations,1
483,Ibis Budget Paris Porte de Montmartre, chambre comfortable calme propre accueil convenable très bon petit déjeûner très bien contexte dun séjour travail moins peu éloigné métro idem concernant restauration qualité,0
484,Ibis Budget Paris Porte de Montmartre, bonjour client fidèle douala lomé hospitalisé lhôpital bichat épouse séjournons lhôtel ibis budget porte montmartre a noter ascenseurs toujours hs,1
485,Ibis Budget Paris Porte de Montmartre, jai découvert ibis budget paris montmartre première fois jai apprécié rapport qualitéprix ainsi proximité lieu rendezvous quartier cependant peu difficile a aussi quelques bruits couloir nuit inévitables peutêtre population aussi impmortante sans dérangement excessif cest hôtel recommanderais ceux veulent visiter paris notamment quartier montmartre budget hébergement limité,0
486,Ibis Budget Paris Porte de Montmartre, chambre literie bien faut éviter chambre côté périphérique hotel sans charme prix offre internet très correct 33€ prix standard 75€ trop cher lemplacement quartier porte saint ouen terrible,1
487,Ibis Budget Paris Porte de Montmartre, séjour impeccable comme dhabitude malgré petit problème douverture porte chambre a réparé rapidement personnel compétent catégorie cet hôtel très convenable voilà,0
488,Ibis Budget Paris Porte de Montmartre, lhôtel correct chambres agréables cest peu cher quand vu situation géographique bâtiment trop éloigné centre si devez trouver plein centre paris possibilité prendre transports commun station métro 10 minutes pied bus lhôtel trouve périphérique,1
489,Ibis Budget Paris Porte de Montmartre, hôtel vieillissant 97 bien besoin dune grosse rénovation plus proche dun formule 1 dun ibis budget literie dure état moyen porte douche grince 1 ascenseur3 hs 2 autres peu rassurants bon petit déjeuner prix prohibitif parking 20€24h,1
490,Ibis Budget Paris Porte de Montmartre, si attendiez avoir grand luxe cest raté jai passé 3 nuits cet hôtel dois bien admettre nai grand chose redire points forts bon rapport qualité prix chambre trop petite sanitaires chambre wifi chambre illimité chambre plutôt propre lensemble ménage fait plutôt va vite petit déjeuné volonté varié si exquis points faibles périphérique juste face lhôtel si proche métro cartier éviter soir nuit car ça craint assez prises électrique chambre bon finale cest bon quelques jours veux découvrir paris trop cher quelques restos alentours plutôt sympa grande surprise pourtant,1
491,Ibis Budget Paris Porte de Montmartre, séjour terni grosse panne dascenseur technique certes peu daccompagnement dassistance cabine 9 personnes dont crise claustrophobie blâme société gestion ascenseurs incapable partir sais où sécuriser cette panne blâme aussi direction nayant lattention réconfort sortie cabine,1
492,Ibis Budget Paris Porte de Montmartre, situé quartier très périphérique cause lhôtel jouxte périphérique bruit chambre moyennement couvert revanche proprete irréprochable petit déjeuner reelle volonté pendant nuit groupe dadolescents a tenu réunion couloir jai déloger deux reprises donc hôtel correct double quadruple vitrage nest suffisant ny a aucune surveillance couloirs nuit,1
493,Ibis Budget Paris Porte de Montmartre, ça devait être moins 100eme nuit cette établissement depuis 15 ans cette chaîne dhôtel devrait pouvoir proposer petits déjeuners peu plus sympas ceux servis cela dit bonne qualité,0
494,Ibis Budget Paris Porte de Montmartre, très bon ibis budget essayer quand demander chambres côté opposé périphérique car calme chambre assez grande très propres accueil correct petit déjeuner correct aussi conseil tarder car salle cité pleine resume ibis budget donc fait attendre grand luxe tout là être bien quelques jours très bien situé 2 min métro pied recommande,0
495,Ibis Budget Paris Porte de Montmartre, 2 jeunes 20 ans partis couple trouvé lhôtel correct problèmes bruit ni deau chaude ni fenêtre cassée comme présenté ci dessous exigeant choix chambre laccueil ex côté périphérique trouvons quil vaut prix parlant prix celui ci indique vraiment bien nest 5 étoiles seul hic cet hôtel effectivement localisation effet sagit dun quartier très rassurant conseillons dés lors personnes pouvant satisfaire minimum lit tv douche toilettes,1
496,Ibis Budget Paris Porte de Montmartre, positif bon accueil chambre hygiène propre télé ok douche ok wc ok lits ok tarif 47€ nuit 2 personnes negatif parking payant vigils lhôtel servent rien restent assis comptoir petit déjeuner 6€ lieu périphérique parisien quartier délabré dangereux,1
497,Ibis Budget Paris Porte de Montmartre, hôtel ibis budget cest vraiment décevant surtout rapport qualité prix relativement chère type chambre comprenons cest vraiment largent toilette extrêmement étroit lavion wc plus spacieux emplacement douche incorrecte porte douche donne directement accès lit surtout porte verre transparent très gênant famille hôtel correspond vraiment a présentation site internet emplacement géographique l’hôtel très très décevant rue très sobre mouvementé risque conclusion hôtel déconseillé,1
498,Ibis Budget Paris Porte de Montmartre, quartier insalubre chambre donnant périphérique clim ventilateur lit très inconfortable matelas poser planche bois bout dix minutes réflexion partis trouver autre endroit où dormir,1
499,Ibis Budget Paris Porte de Montmartre, mattendais a quelque chose très bien vue prix suite a séjour déconseille cet hôtel très mal située personnel vigiles plus particulièrement vraiment sympathique tv na fonctionné chambre donné périphérique donc très bruyante 6eme étage seul bon point parking,1
500,Ibis Budget Paris Porte de Montmartre, fenetre chambre donnant terrasse équipée dune poignée extérieure permettant quiconque pénétrer après réclamations autre chambre a proposée forte odeur durine sanitaires,1
501,Ibis Budget Paris Porte de Montmartre, jaime coté présenté dormir lit 2 places lit mezzanine donc peut être 3 adultes couple enfant bien pratique recommande cet hôtel prix correct prestations intéressantes hall,0
502,Ibis Budget Paris Porte de Montmartre, odeur tabac persistante chambre fenetre cassée impossible louvrir lhotel situé zone fréquentée roms sdfainsi vendeurs sauvette hélas donne lenvie refaire séjour,1
503,Ibis Budget Paris Porte de Montmartre, hôtel neuf agréable chambre propre fonctionnelle douche wc chambre environnement proche hostile sorites tardives exclure parking souterrain payant indépendant l’hôtel,1
504,Ibis Budget Paris Porte de Montmartre, tout va bien just peu loin métro très loin centre paris puis zone 92 cest dangreux quand meme surtout soir personnes solo cest mieux choisir autre hôtel vrai dire,0
505,Ibis Budget Paris Porte de Montmartre, impossible dormir car clients hollandais allemands anglophones respectent sommeil gens dès 3 heures matin impossible portes grincent claquent discussions sans fin couloirs service sécurité réagit lorsque lappelle tél durgence létage,1
506,Ibis Budget Paris Porte de Montmartre, hôtel vraiment budget propreté impeccable chambre confortable espérer plus service ni convivialité petit déjeuner éviter car dun mauvais rapport qualité prix peut trouver petits restos asiatiques sympas avenue saintouen quartier assez défavorisé côté saintouen cela peut surprendre provinciaux,1
507,Ibis Budget Paris Porte de Montmartre, séjourne qqf cet hotel quand jai faire nord paris malgré alentours trop propres trajet tranquille depuis bus surtout métro cette fois touristes sansgênes arrivant partant nimporte quelle heure riant sinterpellant couloirs fait nuit a blanche a quoi servent 3 agents sécurité constamment hall,1
508,Ibis Budget Paris Porte de Montmartre, si lhotel venant provinceest standard concept ibis budget doit déplorer manque propreté absolue défaut dentretien deux fenêtres donnant périphérique ferment supports douchettes déssérrées lavabo bouchépas tapis bain létat global,1
509,Ibis Budget Paris Porte de Montmartre, checkin très long car beaucoup monde attente réception poubelle radiateur tombe climatisation non réglable hotel trop grand garantir bon service hauteur dautres ibis etap hotel,1
510,Ibis Budget Paris Porte de Montmartre, allant concert indochine stade france cet hotel a proximité etait idéal certe quartier peu fréquentable aucune amonisité a égard plus possède parking sous terrain payant bénéficié promo 35 euros chambre double situé a 5 min métro chambres très bien insonorisées malgré périph propres pratiques personnel souriant serviable ptit déj copieux vaut prix retourneront sans problème prochain concert,0
511,Ibis Budget Paris Porte de Montmartre, rapport qualité prix raison concert one direction stade france 79€ acceptable comparé autre f1 près sdf faisait chambre 250€ nuit coup serpillère chambre naurait luxe cabine douche rouillée bas nest très encourageant,1
512,Ibis Budget Paris Porte de Montmartre, hôtel deux métro ligne directe entre gare montparnasse stade france bien placé rapport montmartre aller stade france chambre très propre très bien insonorisée bon rapport qualité prix petit déjeuner copieux personnel très aimable,0
513,Ibis Budget Paris Porte de Montmartre, hôtel où parking payant accueil froid nai délectricité pendant nuit donc téléphone na pu recharger déconseille fortement plus chambres donnent vers périphérique,1
